"","YEAR","Stock","Lat_mean","Lon_mean","Lat_rotated","Lon_rotated","along_mean","cross_mean","Distance","Max_Lat","Min_Lat","mDepth","mSST","mBT","STRAT_BIOMASS"
"935",2009,"101",42.907607,-67.488187,42.599108,-67.721713,1128.9376,-193.06779,1053.31461050962,44.282018,41.092402,91.6521192633799,5.53185384204234,5.5455568347405,0.00530521674708356
"936",2010,"101",43.683091,-67.858959,43.33579,-68.258508,1181.9764,-272.80713,1092.65966355903,44.314708,42.105098,95.8167118312874,5.52910166230351,5.0731188530173,0.0128626036141379
"937",2011,"101",43.786504,-68.632416,43.333475,-69.12929,1092.1652,-337.68537,1054.47357866718,44.35189,43.323643,99.62789119868,6.51564700823283,5.32834363972645,0.00845450603368833
"938",2012,"101",43.091345,-68.717814,42.79479,-68.645071,1032.0833,-277.75216,1025.28823371561,43.959352,41.612423,100.400117258757,6.93511512942323,6.08833176479628,0.0210933534012971
"939",2013,"101",43.311259,-68.2833,42.947371,-68.525029,1099.7524,-271.09376,1044.81188471154,44.43004,42.282655,127.365568095595,6.26056282623299,6.08088584900712,0.0195255692504816
"940",2014,"101",43.703611,-68.691731,43.315212,-68.996567,1098.7212,-327.48275,1058.2724193517,44.165818,43.00773,115.941053445562,NA,NA,0.0154451449598635
"941",1968,"102",42.362582,-68.834832,42.297096,-68.421558,933.9431,-224.35528,991.307838246822,44.066667,40.116667,135.021460186102,3.45349897568398,4.26043862756865,0.213956577712815
"942",1969,"102",42.224984,-68.584879,42.146366,-68.181059,952.38816,-201.12908,990.425881155036,44.2,40.266667,121.400269543401,4.16197301288329,4.83609387988608,0.207336579495797
"943",1970,"102",42.149743,-68.874568,42.074404,-68.588185,916.34169,-203.32608,963.298834105321,44.316667,40.016667,120.013894979462,4.0986964779181,5.361493021166,0.182062222582305
"944",1971,"102",42.442237,-68.468767,42.270103,-68.118024,979.46586,-211.21555,1004.39059582133,44.266667,40.433333,117.194617524241,3.72534423251249,5.03311348837415,0.131120670710768
"945",1972,"102",42.358847,-68.539343,42.233296,-68.145298,963.43272,-209.24133,999.794152209168,44.283333,40.6,135.706954903382,4.62617760756344,5.4325722176223,0.137873863221013
"946",1973,"102",42.615979,-68.787306,42.518014,-68.228899,966.67842,-242.61099,1020.43676755566,44.316667,40.533333,126.995935983804,6.12448568963817,5.51321769077102,0.148120713518791
"947",1974,"102",42.66677,-68.925048,42.582814,-68.401103,942.23767,-253.4883,1017.70822925641,44.25,41.033333,133.421300843644,4.51257434982768,6.27401836638857,0.151383018614397
"948",1975,"102",42.298101,-69.176616,42.177193,-69.239063,874.08626,-232.8916,941.094223424482,44.183333,41.033333,126.585781624973,5.75757717970877,5.79470504186081,0.147905700049539
"949",1976,"102",42.71127,-69.234641,42.636365,-68.844652,913.07576,-269.01758,1001.53164363115,44.333333,41.016667,138.622407639441,5.9915196724725,6.21803225106097,0.203303253612313
"950",1977,"102",42.685838,-69.122327,42.607946,-68.716525,918.73962,-264.9579,1004.89335074604,44.333333,40.583333,137.392020670814,6.77843838266397,4.97854331219115,0.240237152997786
"951",1978,"102",42.724865,-68.931513,42.675583,-68.406864,945.50119,-263.1389,1025.74542087912,44.383333,40.95,144.940004535619,6.13988368700152,5.24684560638268,0.232239794746286
"952",1979,"102",42.768747,-69.025955,42.701259,-68.541642,932.71732,-269.93798,1021.62091435875,44.35,40.783333,144.894510112824,5.84721658970363,4.65727702779841,0.212931142130673
"953",1980,"102",42.604257,-69.218266,42.505275,-69.005232,901.0217,-260.96565,982.082517830058,44.333333,40.533333,146.733992984223,5.94483147104047,4.98771894022003,0.239023962875048
"954",1981,"102",42.715665,-68.875687,42.6718,-68.290375,965.36154,-259.87777,1031.05623084807,44.316667,41.083333,149.793117440955,7.63140510412024,5.0013277011878,0.278029881243637
"955",1982,"102",42.605302,-69.21946,42.513934,-69.047088,896.44991,-262.52286,980.966117033979,44.4,40.75,149.679632155269,6.32221447362703,5.15803304515811,0.206697696320971
"956",1983,"102",42.629114,-68.986071,42.5776,-68.423604,940.65552,-253.45655,1016.14708565198,44.4,40.716667,140.194530203972,5.95000989188943,5.31350155481127,0.233685276685077
"957",1984,"102",42.606513,-68.886746,42.537041,-68.437061,938.93685,-250.09407,1011.86315277194,44.266667,40.583333,147.177372472534,4.93914068686448,5.53352382331429,0.146213858241818
"958",1985,"102",42.609531,-68.877483,42.506545,-68.578091,927.21447,-250.82695,1002.29351033742,44.366667,41.066667,145.99945156395,4.8772250279158,5.15309133721636,0.170634096731375
"959",1986,"102",42.638741,-69.000254,42.589734,-68.538492,931.97158,-258.02008,1011.69037061429,44.316667,40.816667,144.221255956694,6.06238619723524,6.1642315911833,0.102509953505186
"960",1987,"102",42.605392,-68.823201,42.547697,-68.390479,942.33575,-250.5609,1015.08959840698,44.316667,41.266667,137.48851759591,4.68073380817212,5.17975499789624,0.0899360248973994
"961",1988,"102",42.53444,-69.155399,42.479126,-69.034748,897.37344,-258.64387,978.318039777176,44.05,41.216667,143.673089483024,4.62678833156585,5.55688679460886,0.0937124243952183
"962",1989,"102",42.609294,-69.048503,42.548874,-68.816308,911.68033,-259.13837,994.83117100265,44.316667,40.583333,149.132561219085,4.29642826798976,4.60193021204006,0.0880807679290289
"963",1990,"102",42.654615,-68.867715,42.530139,-68.385169,944.27683,-247.96862,1013.78383386992,44.333333,40.833333,136.299938911831,4.51213292895,4.79913958886975,0.0946568451725162
"964",1991,"102",42.559461,-69.062768,42.461871,-68.869325,907.71511,-251.06745,984.404563860952,44.016667,40.966667,144.452513840445,5.20625004339042,5.27535017429749,0.105909046887052
"965",1992,"102",42.548318,-68.798914,42.474603,-68.303769,949.37916,-239.6759,1012.87166036428,43.85,40.933333,139.751812206819,3.79028029963766,5.52311705581688,0.132084805404388
"966",1993,"102",42.522419,-68.872313,42.466736,-68.501879,931.32757,-243.71907,1002.41542360747,44.316667,40.766667,145.954643753039,4.52318805725404,4.55558549444854,0.13527463752061
"967",1994,"102",42.597099,-69.075098,42.496803,-68.880999,907.95457,-255.80837,987.051497807184,44.333333,41.216667,140.386042108707,5.4798496194425,5.56305515551705,0.0999628463065183
"968",1995,"102",42.641485,-68.883735,42.570282,-68.374664,946.52827,-251.38042,1017.87849643032,44.333333,40.883333,147.532881693843,5.47856232861698,5.74674842974673,0.165437202193186
"969",1996,"102",42.566994,-68.956362,42.459982,-68.708704,915.77858,-248.18898,991.829046732908,44.25,40.333333,134.285678939976,5.11804926506962,5.54738518586332,0.150804596207545
"970",1997,"102",42.450056,-68.74365,42.302968,-68.394653,934.87109,-224.7472,993.173871654845,44.416667,40.516667,130.658284022157,4.70440184721391,5.73218004055473,0.141709357941642
"971",1998,"102",42.589196,-69.110428,42.488051,-68.918953,905.013,-256.77845,984.483796722892,44.333333,40.916667,149.830896011573,5.27567758142238,5.73728267494859,0.115394073301345
"972",1999,"102",42.499899,-68.718272,42.34213,-68.305083,944.81334,-225.98586,1001.12444217955,44.329167,40.720833,143.783273493194,5.99867642687525,5.50489098014411,0.120442815488915
"973",2000,"102",42.481479,-68.914898,42.387285,-68.611665,921.9013,-237.34217,989.955020682158,44.305667,40.5205,141.608813167682,6.51470667164626,6.26087249926343,0.163339599169721
"974",2001,"102",42.651284,-69.198413,42.55753,-69.023534,900.53674,-265.24516,986.068760003233,44.070087,40.474267,146.931288487652,6.06503230755486,5.50617066005871,0.14299130896843
"975",2002,"102",42.64889,-68.907468,42.517254,-68.61566,923.23818,-252.73242,1001.45357091664,44.360667,40.9285,150.008488311251,6.3451289049215,6.28063225856338,0.152508651643679
"976",2003,"102",42.6432,-68.93227,42.530693,-68.552399,927.66372,-251.08974,1005.70434841826,44.376862,40.819542,145.582919060758,4.75074485256223,4.79028893218144,0.104832693449673
"977",2004,"102",42.528692,-68.896523,42.422382,-68.622384,922.31938,-242.50872,992.585958316953,44.237935,40.593,147.168750885447,4.15250494714071,4.20390899191952,0.111634767884846
"978",2005,"102",42.563253,-68.953359,42.482141,-68.605027,922.74074,-247.74549,998.799309267164,44.316172,41.151637,154.375016816218,5.21121951733042,5.22604734200749,0.0799501033176258
"979",2006,"102",42.577363,-68.929274,42.501903,-68.426575,938.47896,-246.15773,1009.23692597531,44.234467,40.481233,145.590756969137,5.687203272707,6.14048115194772,0.111381113456998
"980",2007,"102",42.429528,-68.796771,42.309798,-68.624303,919.82865,-229.46455,982.401145106425,44.241175,40.862402,134.572253605117,5.19095057224364,5.21078184237402,0.127574642302295
"981",2008,"102",42.726191,-68.803057,42.609799,-68.297977,957.2785,-254.60039,1025.15707392033,44.221328,40.891,161.145949497259,6.99743520133343,5.67103097033841,0.144071805224248
"982",2009,"102",42.696345,-68.710894,42.577316,-68.248249,975.80893,-247.97712,1024.72165857345,44.282018,40.83043,137.008687159338,5.82391771940481,5.25626481199539,0.119651811999501
"983",2010,"102",42.594649,-68.809737,42.496635,-68.292197,953.01884,-241.68187,1015.39642650839,44.314708,40.84946,140.536091719464,6.84078606306478,5.81706501350645,0.119798179705441
"984",2011,"102",42.60648,-68.869025,42.524906,-68.407786,941.11611,-247.99466,1012.20912947026,44.35189,40.718927,135.996924816915,7.08197017970605,6.62443808240044,0.106742821787356
"985",2012,"102",42.719976,-69.089156,42.601369,-68.83331,911.44417,-266.56557,998.844611856567,44.299722,40.819977,137.715753440448,7.49826998427915,6.87760605111343,0.120442904282404
"986",2013,"102",42.716975,-69.090046,42.609671,-68.795413,915.02877,-265.13619,1001.3646733351,44.43004,40.823742,144.787921094896,7.98618216744991,6.20560239201177,0.0898655978853911
"987",2014,"102",42.851878,-69.018038,42.753247,-68.476425,940.58736,-273.118,1029.42229851336,44.251378,40.815572,149.2455323926,NA,NA,0.11982667510055
"988",1968,"103",37.757771,-73.521861,38.070003,-74.001092,327.03713,-18.009108,352.21629021263,40.1,35.633333,94.1771310994303,6.62091523978926,9.08031759248267,0.0146817640485339
"989",1969,"103",37.106186,-74.477493,37.15962,-74.671262,213.82029,-17.208458,241.454482530538,39.183333,35.833333,95.2330691174911,6.3661811375954,8.52063051638294,0.0135228807135762
"990",1970,"103",37.495929,-74.677603,37.591493,-74.746044,247.57459,-43.402899,288.46683958627,38.2,36.383333,61.0249146823056,8.24404217662566,8.27353553420838,0.0122341058201061
"991",1971,"103",37.947386,-73.657033,38.099977,-74.001071,328.29445,-20.184071,355.431319271485,39.983333,36,102.794518551589,7.68735110939133,10.3170895822731,0.0228596454744666
"992",1972,"103",37.745857,-74.223345,37.835625,-74.346679,288.38802,-28.305219,320.066344320151,39.366667,36.1,75.7513360700327,8.49247645280646,10.2475262462955,0.0230040985504584
"993",1973,"103",38.901774,-72.898761,39.070249,-73.140667,453.91174,-34.403022,481.015110673945,40.416667,35.966667,92.156524127471,7.30211284003054,9.14591837195569,0.0407787220461875
"994",1974,"103",39.267024,-72.101866,39.560598,-72.397359,537.15815,-32.301799,556.220058299188,40.7,35.966667,87.692540812446,8.40962564126826,10.904282406085,0.0807306688141017
"995",1975,"103",39.54364,-71.535297,39.910799,-71.880896,594.27563,-30.546043,610.806353993596,41.133333,36.65,103.987055824236,6.36798218881162,9.71804227809739,0.0797230414344212
"996",1976,"103",38.918784,-72.59433,39.272098,-72.939249,479.62761,-37.092803,508.204676184034,41.066667,35.85,79.3494502153272,7.78239205280979,10.2041025778105,0.0940421427889656
"997",1977,"103",38.671904,-72.972714,38.971703,-73.32022,435.38102,-37.888275,465.421990377465,41.35,35.816667,84.2039728793264,7.80201003917463,7.71566907362219,0.113306392449482
"998",1978,"103",38.549127,-72.534768,39.030463,-73.06244,455.55308,-26.655263,479.342478508932,42.2,35.7,92.8268297981035,6.57316788399844,8.07811340958592,0.0864522278158617
"999",1979,"103",38.278235,-73.597975,38.444795,-73.887004,362.04987,-36.931236,394.986325319943,40.683333,35.966667,81.1979873553527,7.35530686936186,8.60555591322329,0.0301292339871812
"1000",1980,"103",38.75585,-72.591568,39.137345,-72.990632,467.86668,-29.268405,492.666383768244,40.716667,35.65,90.9478859096799,8.48111053974093,9.89095908412245,0.0608729659619169
"1001",1981,"103",38.785763,-72.334627,39.27199,-72.834833,486.06204,-31.173893,511.604938017285,41.016667,35.7,96.9054277050952,7.41115279600224,8.95429357602866,0.0700163197194514
"1002",1982,"103",38.874079,-72.520411,39.226047,-73.004196,472.63649,-38.667322,501.390973523278,40.983333,35.85,84.6528383876277,6.44657401326231,8.76886452047126,0.105065089922671
"1003",1983,"103",39.051023,-71.914852,39.545935,-72.383843,536.30167,-30.506318,555.247918644165,41.15,35.883333,94.2161074559775,7.7766654040835,9.40024717891179,0.067676228705451
"1004",1984,"103",38.657139,-72.607571,39.102237,-73.101066,458.30339,-33.773896,485.551834205303,41.233333,35.6,81.8691211010663,7.26354819115342,9.54048568150014,0.0425732315668163
"1005",1985,"103",39.057985,-72.528233,39.360131,-72.844277,490.59165,-40.961193,520.334404464993,40.6,36.166667,83.8323530586323,6.69064757149516,8.80190393628393,0.103989108633658
"1006",1986,"103",38.931912,-72.806756,39.216712,-73.182103,462.33235,-48.09083,495.047895816913,41.6,35.65,78.9830435098042,7.36075859010273,9.11055732706638,0.09111904505737
"1007",1987,"103",39.636003,-71.328295,40.11296,-71.674591,614.45301,-39.938924,638.90491410006,40.966667,35.533333,94.6937635224101,6.5288883302336,7.93490094333461,0.0512324369610211
"1008",1988,"103",38.607278,-72.912486,38.942538,-73.323271,432.34753,-36.4404,462.278817128941,40.9,35.716667,80.3171023329119,6.1065593200686,8.73224154034999,0.0712633991117743
"1009",1989,"103",38.984987,-72.485732,39.301639,-72.861167,486.44092,-35.5947,513.773584390548,40.75,36.266667,90.0985484134777,8.14242788812843,9.24490179652735,0.0314336026554712
