"","YEAR","Stock","Lat_mean","Lon_mean","Lat_rotated","Lon_rotated","along_mean","cross_mean","Distance","Max_Lat","Min_Lat","mDepth","mSST","mBT","STRAT_BIOMASS"
"1036",1991,"104",40.240356,-70.492991,40.472055,-70.40674,709.9185,-60.898536,729.672860142187,42.183333,36,87.8728035922853,18.4475184055854,11.4179133001101,0.101859277274813
"1037",1992,"104",40.272594,-70.811799,40.564537,-70.800895,680.18433,-72.751289,719.696108171237,43.016667,35.916667,78.3519686311418,17.3137371267883,12.3022717131431,0.101743591218893
"1038",1993,"104",40.335132,-70.336128,40.510196,-70.118311,735.15684,-63.03456,747.438140598742,42.566667,36,80.7544079311374,18.4509702542299,11.1140747407402,0.115460990743141
"1039",1994,"104",40.197468,-70.567825,40.488872,-70.475305,706.12402,-61.987248,727.88118778457,42.216667,36.016667,81.4824758314817,17.1403953310118,12.1113037527873,0.123972498128348
"1040",1995,"104",40.188214,-70.358456,40.455082,-70.307534,718.83068,-57.393113,733.019337499518,43.533333,36.05,84.4889404341154,19.1745168357807,13.5283294479499,0.111933947332014
"1041",1996,"104",40.102334,-71.006172,40.5644,-71.016893,664.37587,-74.962945,710.115351815845,43.683333,35.833333,74.362926700852,16.6661135715534,10.9821520301735,0.11564644231232
"1042",1997,"104",40.482146,-70.317523,40.600287,-70.087826,736.71101,-73.854484,757.015349406629,43.466667,35.9,76.0243188122303,17.3990787094074,12.1152503587057,0.131989157760787
"1043",1998,"104",40.173228,-70.534088,40.542006,-70.511942,701.50631,-67.492708,730.997827284733,43.316667,36,75.6337317371741,17.3679545309841,10.9018369215404,0.149452700953653
"1044",1999,"104",39.924062,-70.696797,40.420981,-70.787628,680.26716,-55.969491,706.874419660731,43.489667,35.979167,92.5205784721464,18.5021822807601,13.1376238691746,0.162237894924168
"1045",2000,"104",40.385581,-70.213897,40.58243,-70.056807,738.37952,-72.051099,756.98359007047,42.6955,35.9375,81.9708472759639,18.1573570591203,11.5783515005765,0.127056065758168
"1046",2001,"104",40.457785,-70.155882,40.600906,-69.936317,749.4658,-73.153409,764.753147493689,42.6478,35.60144,81.8527902492451,19.4337333123041,11.532585860274,0.142595434836051
"1047",2002,"104",40.220989,-70.578562,40.524839,-70.476429,704.05559,-66.866816,731.117638615705,43.557833,35.6545,86.7545802713158,19.6867420828309,11.45105542134,0.202068127111731
"1048",2003,"104",40.062769,-70.656508,40.409384,-70.681442,687.83812,-54.527195,710.755555294093,42.651833,36.063333,88.3391418356539,19.8143038106075,11.2480207581059,0.16925790343248
"1049",2004,"104",40.064783,-70.723683,40.459188,-70.755799,684.09078,-59.430764,711.903359709727,42.181085,36.085077,87.6283772441464,18.3874822330645,10.6988545827696,0.110024861333776
"1050",2005,"104",40.203239,-70.790269,40.584848,-70.766487,683.05839,-73.653478,723.159107843276,42.050783,35.645638,68.3770075409241,20.2161112353564,11.0023655325282,0.191814894674373
"1051",2006,"104",40.284317,-70.403676,40.509282,-70.275948,719.86839,-64.694043,739.468293908446,42.875995,36.072682,76.6497049550381,18.2330558500921,11.9262657164013,0.157538575118738
"1052",2007,"104",40.245153,-70.178601,40.402662,-70.024893,741.95497,-52.610174,742.71606118494,42.184435,36.044253,89.3045218254095,18.2087253700213,9.95121271812428,0.138017566475544
"1053",2008,"104",40.375863,-70.28446,40.492355,-70.08714,736.64564,-62.469814,747.43351235193,42.87399,35.777837,84.6881951799738,18.63005676423,11.1745912132382,0.144276867812457
"1054",2009,"104",40.027929,-70.788564,40.400564,-70.820589,678.96967,-54.724922,703.450372659866,44.14564,35.604422,103.393912449139,17.6311423866987,12.0254295213317,0.182381135909604
"1055",2010,"104",39.996871,-70.599682,40.337532,-70.676391,688.60805,-46.583794,704.374667601325,43.771525,35.730768,117.813933050533,17.1624015940372,11.6764983112845,0.171660738250754
"1056",2011,"104",39.981539,-70.651236,40.387383,-70.7497,684.77645,-51.976955,705.515790611216,43.85845,35.795363,113.242328851972,19.5289333641997,11.8042894684692,0.178960176926642
"1057",2012,"104",40.025687,-70.761346,40.403036,-70.785972,679.8887,-54.134046,705.280802265287,44.251053,35.691578,112.060795352418,20.6643694608556,12.304545587739,0.185358895705903
"1058",2013,"104",40.088574,-70.70087,40.423285,-70.752749,684.49851,-56.757018,708.705415068769,43.26604,35.69204,100.446292633043,18.8782387830592,11.6397124493032,0.157289601030986
"1059",1968,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00185168079405131
"1060",1969,"105_N",42.283333,-70.3,42.290115,-70.295816,721.12281,-262,906.606952919318,42.283333,42.283333,29,8.5,8.5,0.00390238694247125
"1061",1970,"105_N",42.2,-70.233333,42.2006,-70.226848,726.42434,-252,900.614145919986,42.2,42.2,28,10.9,10.8,0.00506515342151661
"1062",1971,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00234943774856807
"1063",1972,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00842164188308697
"1064",1973,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00309635736358372
"1065",1974,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1066",1975,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00286360256799864
"1067",1976,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00407463527324355
"1068",1977,"105_N",42.449804,-70.573852,42.449102,-70.537505,703.91049,-280.65471,913.100852713889,43.433333,42.3,52.8906674337143,9.99598553790424,10.4810378191799,0.00650688379735004
"1069",1978,"105_N",42.803545,-70.077034,42.795032,-70.071224,739.04888,-318.85841,964.772428249198,43.033333,42.466667,62.7322291542263,10.8377961807629,8.15669427114434,0.00568116259503184
"1070",1979,"105_N",42.816667,-69.3,42.810747,-69.297315,888.13939,-300,997.674373521445,42.816667,42.816667,128,9.8,7.8,0.00681462721758351
"1071",1980,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0151808198260537
"1072",1981,"105_N",42.35,-70.233333,42.344507,-70.228102,726.42434,-268,914.577697133985,42.35,42.35,39,10.7,9.7,0.00850526046849085
"1073",1982,"105_N",42.283333,-70.283333,42.290115,-70.295816,721.12281,-262,906.606952919318,42.283333,42.283333,28,11.2,10.7,0.0115396029807324
"1074",1983,"105_N",42.133333,-70.383333,42.127656,-70.36602,715.79625,-244,887.977632465967,42.133333,42.133333,62,11.8,8.5,0.00307037893329518
"1075",1984,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00838774988609717
"1076",1985,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00479655510413767
"1077",1986,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00402695802432035
"1078",1987,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000584980545085097
"1079",1988,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00189885624446383
"1080",1989,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100121589494597
"1081",1990,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00406436660193734
"1082",1991,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00257078038161858
"1083",1992,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00725356419870685
"1084",1993,"105_N",43.504314,-69.45098,43.60886,-68.844685,930.7852,-373.04708,1092.54933298583,43.75,42.816667,99.6867550498492,10.4685290021148,7.28397149531719,0.00780339157822355
"1085",1994,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00887556431593392
"1086",1995,"105_N",43.783333,-69.233333,43.782478,-69.234918,1172.2581,-366,1093.5505832827,43.783333,43.783333,88,11.4,10.4,0.00649237477344654
"1087",1996,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00965146064545736
"1088",1997,"105_N",42.7,-69.233333,42.697194,-69.222137,890.50335,-286,990.218093682025,42.7,42.7,158,11.8,7.4,0.00813056887786892
"1089",1998,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00510948931239899
"1090",1999,"105_N",42.975667,-70.037833,42.975033,-70.042651,742.25703,-338,983.565302220139,42.975667,42.975667,70,11.4,8.2,0.0161779211653232
"1091",2000,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00855161764276298
"1092",2001,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000400550284994827
"1093",2002,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00287814080778476
"1094",2003,"105_N",42.435667,-70.4745,42.431931,-70.492915,707.75674,-278,913.045944471687,42.435667,42.435667,52,12.22,9.09,0.00561506369756646
"1095",2004,"105_N",41.42159,-68.860797,41.423981,-68.852419,883.41094,-142,892.950985373069,41.42159,41.42159,143,14.3,4.72,0.00209120091665656
"1096",2005,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00178522149985364
"1097",2006,"105_N",42.407048,-70.281758,42.398045,-70.297038,721.12281,-274,917.128988862431,42.407048,42.407048,54,11.86,10.28,0.00118899612140741
"1098",2007,"105_N",42.433757,-70.240258,42.43445,-70.228887,726.42434,-278,923.338348169815,42.433757,42.433757,68,12.14,7.25,0.00494006966772727
"1099",2008,"105_N",42.745905,-69.301083,42.750885,-69.307273,885.77539,-294,991.584149668514,42.745905,42.745905,71,NA,NA,0.0161273507283428
"1100",2009,"105_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00959581866397213
"1101",2010,"105_N",42.252232,-70.014157,42.184192,-69.90781,755.86838,-250.98626,912.153860601355,43.861178,42.176718,56.9037955878032,9.0716917525757,9.2021040571994,0.00754262015366304
"1102",2011,"105_N",42.608413,-70.200482,42.614523,-70.197194,729.06779,-297.46833,942.221344215119,42.85866,42.385035,62.8120074823087,11.0677308546741,10.379610779851,0.00707462647636809
"1103",2012,"105_N",42.197837,-70.176155,42.200962,-70.161526,731.70773,-252,903.279076966285,42.197837,42.197837,40,11.95,11.97,0.00904098170555939
"1104",2013,"105_N",42.456357,-70.202888,42.452626,-70.195917,729.60088,-280.59514,926.401344749664,42.662368,42.222265,103.617736995007,11.176194474407,8.47848649796503,0.00800961996102546
"1105",1968,"105_S",40.517874,-70.319098,40.672602,-69.996388,746.17539,-82.736074,768.070609427048,41.8,38.616667,51.4067147667142,15.1551940909356,11.9539345461943,0.368956916985763
"1106",1969,"105_S",40.540467,-69.409679,40.536371,-69.29323,815.29313,-59.89011,793.595958311923,41.733333,38.95,72.8232812650554,14.5294516143097,11.8948304282156,0.356610265379404
"1107",1970,"105_S",40.981794,-69.834602,40.87266,-69.470005,806.0275,-100.75715,812.751200581549,42.066667,39.066667,60.2642621448035,14.2017384064845,10.2215944766097,0.289656392090027
"1108",1971,"105_S",40.671003,-70.265078,40.744811,-69.937923,749.30301,-90.4244,777.454831523445,41.466667,39.683333,64.0173169098452,17.5847916539597,9.89996534478738,0.250161121172027
"1109",1972,"105_S",41.039062,-68.662566,40.925119,-68.583504,890.61766,-82.85019,865.757539799044,41.716667,40.533333,63.7394489354724,12.8771549718877,12.159563632714,0.245976099216637
"1110",1973,"105_S",41.154954,-69.500905,40.986995,-69.13,844.68988,-103.77131,840.654639699654,42.083333,40.383333,59.0789823582191,14.8342803335797,11.0504535286574,0.14337812543261
"1111",1974,"105_S",40.85,-67.133333,40.851681,-67.129021,1015.3089,-30,948.312483657935,40.85,40.85,82,13.6,12,0.117681811271689
"1112",1975,"105_S",40.867115,-68.184199,40.709621,-67.98647,931.82493,-43.471436,884.036855281258,41.7,39.716667,80.0399749481643,13.9336062556799,10.5832589162405,0.0913579159454303
"1113",1976,"105_S",41.079222,-69.747897,40.894428,-69.452617,809.83038,-101.15286,815.555706470101,41.733333,38.533333,58.7040502877875,15.056442526042,11.8491143473317,0.103028923262767
"1114",1977,"105_S",40.918418,-69.703758,40.852705,-69.588772,792.23276,-100.39216,804.819316714394,41.35,40.233333,60.2454412736193,13.386536669424,12.3838626498656,0.114607520403872
"1115",1978,"105_S",41.139304,-68.24218,41.01432,-68.045438,933.3267,-78.019176,904.186506102456,41.95,39.583333,67.2335841818216,13.2731798576052,10.7793351235192,0.127212249945643
"1116",1979,"105_S",41.06388,-69.337095,40.908563,-69.294764,826.78271,-100.13068,825.11596558848,42.166667,40.6,61.0578565203149,13.4043789644053,11.7668701741363,0.110004848256567
"1117",1980,"105_S",41.143881,-68.549714,40.991534,-68.318269,910.90867,-82.893556,886.396949635203,42.016667,39.3,70.140629417641,13.9657025494046,11.6551191966703,0.142036502289366
"1118",1981,"105_S",40.472717,-70.08236,40.566645,-69.797324,763.47038,-69.084586,768.942130581876,41.833333,38.616667,63.8222950458963,14.1828042662173,10.2281574575705,0.182498843242542
"1119",1982,"105_S",40.586729,-69.903668,40.603301,-69.77333,766.55175,-73.783254,773.397703354997,41.7,39,61.817850883508,15.1802896374245,10.8656107509808,0.167649069179126
"1120",1983,"105_S",40.829856,-69.586767,40.868784,-69.491088,805.22335,-100.18306,811.309822450681,41.533333,39.45,68.0770792316282,15.6916268220517,10.7847827855642,0.152802840430202
"1121",1984,"105_S",41.07238,-69.025995,40.857777,-68.901434,861.19925,-84.31132,842.263961844228,41.75,40.816667,69.3311783916337,13.4552455484434,10.6781468737609,0.0747220047693784
"1122",1985,"105_S",41.180006,-67.708006,40.944846,-67.462633,989.16506,-54.302393,934.163049319458,41.566667,40.55,73.7359672720431,17.1,13.3,0.0528434883639784
"1123",1986,"105_S",41.025504,-67.827982,40.874797,-67.608257,969.95377,-51.939394,919.868540975468,42.016667,40.533333,76.2345183538079,13.3788311161903,12.1995341694527,0.0540899581381019
"1124",1987,"105_S",41.038624,-68.595375,40.997223,-68.6691,886.37025,-92.596192,866.840157797748,41.4,40.683333,62.3451148754582,13.5,12.3,0.046005277361797
"1125",1988,"105_S",40.695063,-71.523121,40.845863,-71.382993,644.4264,-109.6885,722.427278274151,41.033333,39.55,48.8330451539084,18.1,10.8593459421004,0.0390391841946959
"1126",1989,"105_S",40.90263,-69.530546,40.792403,-69.405549,812.54288,-90.092377,809.214849514859,42.066667,39.116667,68.9065545458424,16.5416105060759,9.18448725195699,0.0926751412044818
"1127",1990,"105_S",40.751669,-69.854402,40.767984,-69.713774,774.0078,-91.470057,790.921649157793,42.166667,38.966667,59.1852701723334,16.6,15.9498968216502,0.0743337708816838
"1128",1991,"105_S",40.993362,-68.48938,40.907373,-68.356246,906.5384,-74.769028,877.427449550499,41.983333,39.166667,67.8438483392912,15.584882708845,11.990640958883,0.0656761405777042
"1129",1992,"105_S",41.627832,-69.517056,41.57614,-69.658475,800.66035,-179.57543,866.306385019458,41.85,41.233333,61.5355590803992,13.1360272966323,8.24712650776707,0.0388756981293579
"1130",1993,"105_S",40.79932,-70.745036,40.9592,-70.24832,723.94676,-114.63825,781.863948500307,41.866667,40.083333,52.0462568682533,17.9025811073253,11.1721744285347,0.027777123800136
"1131",1994,"105_S",41.419548,-67.947013,41.254509,-67.696017,976.61829,-94.799078,943.787988542402,41.9,40.883333,67.3016217970068,13.5756600690237,12.9953182204663,0.0574648356572414
"1132",1995,"105_S",41.277609,-69.16628,41.065823,-68.836975,874.85224,-104.89335,863.246387132123,42.133333,39.7,76.6753201421882,17.8811406006331,8.97239052177166,0.0347957369327844
"1133",1996,"105_S",40.344893,-69.582993,40.454245,-69.572082,785.9043,-55.236559,771.298233598506,40.516667,38.266667,72.3967730477692,14.1939790620572,10.2938708204275,0.0483268516248867
"1134",1997,"105_S",40.966481,-68.691857,40.753315,-68.368979,902.56025,-57.463227,864.401071465278,42.15,38.95,74.219891830168,15.4706922078922,11.0158120360251,0.0919245451141008
"1135",1998,"105_S",41.306948,-67.964825,41.168613,-67.660548,976.86923,-83.334344,939.189642467729,42.066667,40.816667,74.5334878495653,12.9573435276982,9.3165719265816,0.107029226455117
"1136",1999,"105_S",41.17456,-69.125291,41.042047,-68.714546,882.91545,-97.876615,868.019359493091,41.894,39.261667,61.2923867238251,15.7451735613473,13.0270877552201,0.117402292484567
"1137",2000,"105_S",40.954814,-69.62171,40.818598,-69.197986,834.21931,-88.165328,822.632435580844,42.144667,39.7815,86.0270176951447,17.6375322095701,9.62731149098336,0.0897285808255993
"1138",2001,"105_S",40.87449,-68.883097,40.843528,-68.813418,869.18161,-79.49063,846.017310290303,41.066552,40.397895,70.844431774604,17.3552213345762,11.9822245011433,0.105159579867928
"1139",2002,"105_S",41.167973,-68.192603,41.031911,-67.965042,940.22428,-77.523857,910.33629674413,41.686333,38.724667,69.1345708489983,16.8204790226352,13.3369634996183,0.0829404593138189
"1140",2003,"105_S",41.443639,-67.448194,41.240754,-67.385399,1018.3859,-78.796736,961.349280045592,41.845167,38.319167,81.2834341058529,14.896100963577,9.28376561602164,0.0763085392443553
"1141",2004,"105_S",41.380491,-67.36147,41.266062,-67.285816,1033.8367,-74.849642,969.338270858638,42.146318,40.772293,75.1886091162653,13.892846949937,9.88628405835149,0.0668970801682976
"1142",2005,"105_S",40.943023,-70.729366,41.014274,-70.029052,742.96934,-119.32971,797.304041632848,42.050783,39.941317,53.8904686581831,19.1658470951771,10.2400815749774,0.0637376718017413
"1143",2006,"105_S",41.118405,-68.211933,40.873829,-67.918758,941.27906,-59.456727,900.787021194211,41.900912,38.978277,74.7039914268723,16.1020884487888,10.8229498800209,0.0989199419649408
"1144",2007,"105_S",41.126753,-67.764781,41.043459,-67.56962,980.55384,-68.529195,935.043884060429,41.695402,40.564715,70.9457412877195,15.4933189429628,11.373943178544,0.103462230189223
"1145",2008,"105_S",40.923825,-69.15727,40.911669,-69.202555,836.83542,-97.541794,830.315658689473,41.939185,40.688763,66.181103526418,14.16,7.69,0.0947988763510521
"1146",2009,"105_S",41.228896,-67.761374,41.130363,-67.553909,988.46858,-76.536399,942.658461888472,41.743837,39.068208,72.3847126770385,13.2481364594209,12.4020396071617,0.113186196843449
"1147",2010,"105_S",41.426127,-68.590623,41.161869,-68.473089,904.35454,-104.67964,891.450037600825,42.144072,40.534972,78.1115465573183,13.7897891096479,11.3854235701303,0.0924691593296654
"1148",2011,"105_S",41.148747,-68.083402,41.084216,-67.89936,947.4411,-82.415704,918.348082789571,41.989188,39.31526,66.4069596906819,14.9510813153119,13.9436275795055,0.0759066434603205
"1149",2012,"105_S",41.10672,-68.693923,40.805616,-68.386552,903.36948,-64.684999,867.519726306793,41.85204,40.075168,76.5140749749591,17.155407157894,13.2650216393607,0.0773328770528954
"1150",2013,"105_S",41.07117,-68.994843,40.847094,-68.730415,875.91146,-78.334506,851.005877334098,42.089203,40.068983,65.300212938903,15.6826563642669,11.8677029114122,0.0537986938134304
"1151",1968,"106_N",42.818062,-68.894389,42.602215,-68.265472,965.94243,-251.22683,1026.08084248143,44.266667,41.95,136.875891010651,9.75035640426043,6.93604468260324,0.0185521963455969
"1152",1969,"106_N",43.203476,-69.203263,42.950864,-68.476021,989.85012,-292.11378,1047.40482687805,43.933333,42.283333,69.1517114897501,8.94613012766389,8.8903638617059,0.0159124697577619
"1153",1970,"106_N",43.350186,-69.070419,43.013231,-68.560322,1000.6207,-300.09467,1049.22731662017,44.216667,42.4,76.301898947954,9.20290723726007,9.28654492493145,0.0154091340294545
"1154",1971,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00847259442184674
"1155",1972,"106_N",43.866667,-68.45,43.864045,-68.462428,1198.3583,-320,1132.81031962007,43.866667,43.866667,126,8,8.7,0.01369113332495
"1156",1973,"106_N",44.233333,-67.866667,44.212075,-67.876107,1218.9583,-312,1190.69857530071,44.233333,44.233333,73,9.6,10.4,0.0130157279926088
"1157",1974,"106_N",43.983333,-68.45,44.00298,-68.432032,1203.0043,-328,1147.22047215289,43.983333,43.983333,82,10,NA,0.0126109197804526
"1158",1975,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00216378768656963
"1159",1976,"106_N",43.727218,-68.669725,43.313721,-69.296874,1078.6771,-347.10081,1045.72109535979,43.833333,43.6,121.465152689596,9.14547811708799,9.40904376582402,0.0154641355924591
"1160",1977,"106_N",43.065657,-70.329322,43.081597,-70.304826,721.31618,-349.12304,984.548675030537,43.433333,42.3,72.9964496604234,8.74616664273044,9.99197825150321,0.0301746669417097
"1161",1978,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100256382521007
"1162",1979,"106_N",44.119841,-67.98889,44.111988,-67.984883,1214.6562,-310.52386,1176.62939256503,44.15,44.083333,194.524890459109,10.4547614134277,10.464284240283,0.00833165915225076
"1163",1980,"106_N",43.479602,-69.397283,43.410678,-69.552034,886.00582,-370.21338,1045.02063642542,43.65,43.2,102.941401785263,8.95920385042102,7.93200641736837,0.0284327153382176
"1164",1981,"106_N",42.35,-70.233333,42.344507,-70.228102,726.42434,-268,914.577697133985,42.35,42.35,39,10.7,9.7,0.0258806342509837
"1165",1982,"106_N",42.283333,-70.283333,42.290115,-70.295816,721.12281,-262,906.606952919318,42.283333,42.283333,28,11.2,10.7,0.0100185986040777
"1166",1983,"106_N",42.133333,-70.383333,42.127656,-70.36602,715.79625,-244,887.977632465967,42.133333,42.133333,62,11.8,8.5,0.020293798213586
"1167",1984,"106_N",44.066667,-68.066667,44.081184,-68.062461,1212.1755,-312,1170.37631998601,44.066667,44.066667,105,11.7,11.3,0.0241025007777462
"1168",1985,"106_N",43.95,-68.233333,43.946274,-68.236315,1205.312,-312,1150.22863687728,43.95,43.95,103,11.1,9.9,0.0125560266903929
"1169",1986,"106_N",43.45,-70.066667,43.442623,-70.07554,739.61937,-390,1028.76033751337,43.45,43.45,118,10.4,7.8,0.00785452912019601
"1170",1987,"106_N",44.3,-67.766667,44.308696,-67.764309,1223.4429,-314,1204.57353204598,44.3,44.3,70,NA,NA,0.00392611868598279
"1171",1988,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0131616063153436
"1172",1989,"106_N",43.966667,-68.616667,43.962691,-68.607894,1198.3583,-336,1136.06194234025,43.966667,43.966667,88,10.5,9.9,0.0132861971876589
"1173",1990,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00358230746024592
"1174",1991,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00278736150908522
"1175",1992,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00583600475308575
"1176",1993,"106_N",42.816667,-70.433333,42.810786,-70.417023,713.12268,-320,953.49392293329,42.816667,42.816667,124,11.5,5,0.00371301600022539
"1177",1994,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00584863449238835
"1178",1995,"106_N",43.783333,-69.233333,43.782478,-69.234918,1172.2581,-366,1093.5505832827,43.783333,43.783333,88,11.4,10.4,0.00348553385873323
"1179",1996,"106_N",43.833333,-69.066667,43.83333,-69.076953,1001.774,-400,1104.67490649791,43.833333,43.833333,75,10.8,10.5,0.0143800561116404
"1180",1997,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119896283594173
"1181",1998,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00667153778332396
"1182",1999,"106_N",43.676869,-68.935209,43.436281,-68.613134,975.45252,-348.11031,1086.12261642397,44.1905,42.975667,77.5719577916973,10.8540440417787,9.92899185675874,0.0125193647150591
"1183",2000,"106_N",43.791667,-69.372667,43.787619,-69.371806,1129.642,-382,1088.78380701634,43.791667,43.791667,81,12,10.2,0.0136984246021306
"1184",2001,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00921017656924349
"1185",2002,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145894909447983
"1186",2003,"106_N",42.435667,-70.4745,42.431931,-70.492915,707.75674,-278,913.045944471687,42.435667,42.435667,52,12.22,9.09,0.0140034591228333
"1187",2004,"106_N",43.244358,-69.66858,43.12563,-69.929236,826.10175,-351.9554,1002.67229600982,43.927917,42.772117,71.4832734172036,10.2269009144777,9.0938628193255,0.00362409818602512
"1188",2005,"106_N",43.91335,-68.636867,43.907118,-68.637113,1196.0206,-334,1129.56153933639,43.91335,43.91335,92,11.16,10,0.00260198555651216
"1189",2006,"106_N",42.238444,-70.343706,42.235892,-70.33079,717.70253,-256.0207,899.936002634686,42.407048,42.144473,59.1369425450375,12.033371810895,10.344211781813,0.00709480510037812
"1190",2007,"106_N",42.433757,-70.240258,42.43445,-70.228887,726.42434,-278,923.338348169815,42.433757,42.433757,68,12.14,7.25,0.00658406485236977
"1191",2008,"106_N",43.4503,-70.08161,43.442623,-70.07554,739.61937,-390,1028.76033751337,43.4503,43.4503,113,10.52,7.74,0.0165676869502214
"1192",2009,"106_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163346535906896
"1193",2010,"106_N",42.528885,-70.104967,42.507214,-70.06932,740.15882,-286.58963,936.703964495767,43.861178,42.176718,71.059852560384,9.37470018895409,9.25760915143736,0.0183003381207776
"1194",2011,"106_N",42.529422,-70.202296,42.52458,-70.196484,729.06779,-288.46215,933.422760332026,42.85866,42.385035,64.6466000641086,11.0543883631701,10.347922362529,0.0171750491817776
"1195",2012,"106_N",42.31584,-70.198863,42.326706,-70.194925,730.03562,-265.12965,914.152271242708,43.132537,42.197837,48.3322768547272,11.8969764200154,11.7995670643351,0.0196594930280553
"1196",2013,"106_N",42.304269,-69.950218,42.256987,-69.857873,763.8608,-258.34052,921.211411467276,42.662368,41.454573,98.8297376635037,11.2243471304264,8.59168732530818,0.0177044819117223
"1197",1968,"106_S",40.236798,-71.512444,40.690991,-71.524268,633.96698,-95.273446,701.684194123865,41.8,37.816667,44.3917436399995,16.3934804116521,12.1103047427401,0.138792533223962
"1198",1969,"106_S",41.264586,-69.050361,41.263794,-68.8802,877.09962,-126.20813,877.710384127311,41.683333,39.266667,59.8580565569719,13.1199823555809,11.9485905203971,0.126480971527915
"1199",1970,"106_S",41.161358,-69.541319,41.119712,-69.354251,826.38067,-123.99487,840.340569947419,42.066667,39.066667,60.9621645310027,13.8383819444095,10.391189665479,0.143798960334145
"1200",1971,"106_S",40.870137,-70.252287,40.996511,-69.969417,746.24361,-117.91771,798.561357377962,41.583333,39.55,49.0458678467509,17.0541299242755,13.4754331844807,0.103689024772305
"1201",1972,"106_S",41.415414,-69.000831,41.315882,-68.89899,875.55861,-131.53396,881.179257147805,42.05,40.466667,52.3599770083675,13.4574858194009,12.8593886436427,0.119508477860729
"1202",1973,"106_S",40.962165,-70.216079,41.023394,-69.681003,780.45614,-120.75825,815.202829596487,42.083333,38.733333,50.2836370520589,15.0404580368547,11.1226109674792,0.0911562365249081
"1203",1974,"106_S",41.661066,-67.734778,41.433625,-67.663278,995.77455,-109.83431,959.865007038377,41.95,41.333333,66.6496304880101,14.0973419505352,11.8638905736333,0.0723256635643456
"1204",1975,"106_S",40.931931,-69.74554,40.943609,-69.485868,805.68335,-107.49063,818.112519842915,42.133333,37.683333,53.8912799053244,14.6118315314071,11.8715315296625,0.100777303935959
"1205",1976,"106_S",41.032963,-69.664898,40.898951,-69.338446,820.83003,-99.687342,821.966260400572,42,37.366667,54.9065629022826,14.6919808507082,12.1446101053088,0.101385949145689
